,BURVDUZNZUUZFILNRIRZ,20190604235959,002,006,UNKNOWN
ZILIFORNP,BNFVZNUPPRRRF,20190604003636,002,000,ION
IPOZNZIOOPVU,BNFVZNNOLZLZN,20190604003635,002,000,IPO
ZNIVNUOFR,BNFVZNNFFLPUU,20190604003634,002,000,ION
ILFUINLLRIF,BNFVZNNIULIIZ,20190604003632,002,000,IL
VNNZIZZUU,BURVZNNIURNNL,20190604003629,002,000,ION
VVIRPNLIORV,BNFVZVUINUFUF,20190604003628,002,000,VVI
ILFULNIFONF,BNFVZNNIUPRPR,20190604003626,002,000,IL
ZNLIUZIVV,BNFVZNFRFNNIR,20190604003624,002,000,ION
LLRLUNNLNNPU,BNFVZFUZNLOOR,20190604003622,002,000,LL
IULOUNFIR,BNUUZNUVLILON,20190604003621,002,000,ION
ZFIRFZRRN,BNFVZFUZRUUOLN,20190604003621,002,000,ION
NONVIOUFNPR,BNUUZNOIFUIPI,20190604003620,002,000,NONV
OORNZZNURZULN,BNFVZNNIURNVO,20190604003619,002,000,OO
VLLZIZOIONOR,BURVDUZNZUUZIVIRZFVI,20190604003616,002,000,VLL
ZNUIPRZPZ,BNFVZNFLFRNUL,20190604003615,002,000,ION
LLRZLLUZFNLR,BNFVZFUZNLONZ,20190604003614,002,000,LL
ILFRNRFRFFL,BNFVZNNIUPLRO,20190604003611,002,000,IL
IOIPONNZFVOI,BNFVZFURIIIZI,20190604003611,002,000,IOI
VNNVUVRZN,BNUUVNOPRNUNZ,20190604003608,002,000,ION
OONNIVUNNNUU,BNFVZNNIUPRNU,20190604003606,002,000,OO
ZNOFFZVVI,BNFVZNRZNNVNF,20190604003603,002,000,ION
VNVFNORUZFOZ,BNFVZNIFFVUVF,20190604003602,002,000,VNV
OVOOLRIIZILI,BNFVZNNIUFVNI,20190604003600,002,000,OV
ZNRPIZNZV,BNFVZNNFFLPUU,20190604003559,002,000,ION
ILFILL,BNFVZNNIUPOZL,20190604003557,002,000,ION
ZNZOONRNO,BNFVZNRVROVPR,20190604003556,002,000,ION
NFLRIFVOOUU,BNFVZNNIUOLOF,20190604003554,002,000,NFLR
ZNLIUZIVV,BNFVZNLUNPZNO,20190604003552,002,000,ION
ZNVRZILPO,BNFVZNFILVFZP,20190604003549,002,000,ION
ZNLLPVLIV,BNFVZNNVNVUUU,20190604003546,002,000,ION
ZIIULRIPL,BNFVZNLNRFRFV,20190604003545,002,000,ION
ZNVIRIPPF,BURVZNRNFNLVO,20190604003543,002,000,ION
LFRUPFONFPN,BNFVZFURNOFNL,20190604003542,002,000,LF
OOLNZZFNZNZLZ,BURVZVUNIOVPU,20190604003540,002,000,OO
ZNLUIRZLV,BNFVZNFNPZLZV,20190604003538,002,000,ION
IZRNNZZUPFPN,BNFVZNFILIOUU,20190604003536,002,000,IZ
ZNOOIVOFI,BNFVZNINZVOIF,20190604003533,002,000,ION
VIVRRIVUVIR,BURVZVUUZONVU,20190604003531,002,000,VIV
ZNUUOVZVI,BNFVZNOUUORVV,20190604003529,002,000,ION
NFULOILFOUL,BURVZNNIUZUFL,20190604003527,002,000,NFUL
NIUIVVOFIIN,BURVZNNIUZION,20190604003523,002,000,NIUI
LLVUIPOFPIUL,BNFVZVFNIFRNI,20190604003521,002,000,LL
IULOUNFIP,BNUUZVUOOOFUV,20190604003520,002,000,ION
IOVFVNLVZVNN,BNFVZNNIUOOLI,20190604003518,002,000,IOV
NFLRVPUUOUP,BNFVZNNIULLIO,20190604003517,002,000,NFLR
OOVNZZLZVLLUP,BNFVZNPNNVUFZ,20190604003514,002,000,OO
NOUIIOZZOIR,BNFVZNNIUOUIF,20190604003509,002,000,NOUI
LLRRPPZNOZUV,BNFVZNNIURVUI,20190604003508,002,000,LL
ILFUVOVNOUP,BNFVZNNIULFPL,20190604003508,002,000,IL
NVNLFRLFFIF,BNFVZNNIUPPOL,20190604003506,002,000,NVNL
NFNZPUFFUPU,BNFVZNNIURZIU,20190604003505,002,000,NFNZ
IOVFVNRUVOVI,BNFVZFFPUVUZV,20190604003503,002,000,IOV
IOVFVNRUVOVI,BNFVZFFPUVUZV,20190604003501,002,000,IOV
ZNIZVNNIN,BNFVZNOUUNOIL,20190604003459,002,000,ION
LZNRFFLURIURR,BNFVZNNIUONIP,20190604003457,002,000,LZ
IUPPURUVR,BNFVZVUVOLNZF,20190604003456,002,000,ION
ZFULZFORV,BNFVZFUZRUUFRR,20190604003454,002,000,ION
NPIIPFFZRNL,BNFVZNNIUPFZU,20190604003450,002,000,NPII
ZNONPVOFN,BNFVZNPUZFLRL,20190604003449,002,000,ION
IULOUNFIF,BNUUZNORRUOOF,20190604003447,002,000,ION
LLROPOUIRUFO,BNFVZNNIULZLL,20190604003444,002,000,LL
ZIILFZNFL,BNFVZNOFOPVPZ,20190604003444,002,000,ION
ZNUVIPPLR,BNFVZNOUZUNIZ,20190604003443,002,000,ION
IULOUNFIL,BNUUZNIVVIRIZ,20190604003440,002,000,ION
ZFFOUPFUPZZF,BNFVZNNIULNOV,20190604003437,002,000,ZFF
OOVNZZPIUILUF,BNFVZFURIZRZO,20190604003437,002,000,OO
