IVLRZFIURNF,BNFVZNNIUPFPV,20190603235959,002,000,IV
IUPPUPFRP,BNFVZNNIURINU,20190603012107,002,000,ION
LNRFOFRFUVO,BURVZNNIUFRUF,20190603012105,002,000,LN
LLRLLPPZULON,BNFVZVUIUOIRO,20190603012102,002,000,LL
IIFRZRRVPFL,BNFVZFLOILIRR,20190603012101,002,000,II
VNULILLRZ,BNUUZNRVLOZIV,20190603012059,002,000,ION
LLRRFFZNIPFO,BNFVZNNIUFRNV,20190603012057,002,000,LL
ZNZFUIZRF,BNFVZFRVZUZUV,20190603012055,002,000,ION
IZUORLPZUZOV,BNFVZVUOLLUIR,20190603012053,002,000,IZ
PFNIZUNFFNZRU,BURVZNNIULPRZ,20190603012052,002,000,PF
ZNZUOUOLLORU,BNFVZNNIUPFUF,20190603012050,002,000,ZN
NVUFFLINIOZ,BURVZNNIURFVZ,20190603012049,002,000,NVUF
ZNUPIIUIV,BNFVZNNFFLPUU,20190603012045,002,000,ION
INFIROORVFU,BNFVZNNIUONNV,20190603012045,002,000,IN
IVPUFLRNNR,BNFVZVUVLOIRV,20190603012041,002,000,IV
IZUOPILLZFRP,BNFVZVOVZPPNN,20190603012040,002,000,IZ
ZNPOFFLZZ,BNFVZNNNNPOFF,20190603012038,002,000,ION
ZNUUUOOUZ,BNFVZNNIUONLO,20190603012036,002,000,ION
NLNFZUZORRI,BNFVZNNIUROFU,20190603012035,002,000,NLNF
ZNFZLLILV,BURVDUZNZUUZIVVLNUIL,20190603012035,002,000,ION
IIROPIOPFUZ,BNFVZNNIUOIFL,20190603012033,002,000,II
IIFFNOZORIL,BNFVZNOURLROU,20190603012032,002,000,II
VVLFVOPINLRF,BNFVZVUVLFIPN,20190603012031,002,000,VVL
LLRLLPPZULON,BNFVZVUIUOIRO,20190603012028,002,000,LL
FUNVOVINPZP,BNFVZNNIUZUZP,20190603012025,002,000,FU
IZUIOUOZNULF,BNFVZVOVIVFLI,20190603012024,002,000,IZ
IUPPUOVUN,BNFVZVUNFUPOV,20190603012022,002,000,ION
IUPPUOVLZ,BNFVZNNIUZLPF,20190603012018,002,000,ION
INFIIPFNUVL,BNFVZNNIUFINI,20190603012017,002,000,IN
ZNPNIVPFL,BNFVZNNIUPOLV,20190603012015,002,000,ION
